"document","year","state"
"de7734301_t_2files_merged.pdf","2021","Bavaria"
"de7734302_t_2files_merged.pdf","2021","Bavaria"
"de7735371_t_2files_merged.pdf","2021","Bavaria"
"de7736371_t_2files_merged.pdf","2021","Bavaria"
"de7736372_t_2files_merged.pdf","2021","Bavaria"
"de7739371_t_2files_merged.pdf","2021","Bavaria"
"de7743301_t_2files_merged.pdf","2021","Bavaria"
"de7828371_t_2files_merged.pdf","2021","Bavaria"
"de7828471_t_2files_merged.pdf","2021","Bavaria"
"de7829301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7831301_t_2files_merged.pdf","2021","Bavaria"
"de7833371_t_2files_merged.pdf","2021","Bavaria"
"de7834301_t_2files_merged.pdf","2021","Bavaria"
"de7837371_t_2files_merged.pdf","2021","Bavaria"
"de7839371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de7841371_t_mt_fg_ffin_nfin.pdf","2004","Bavaria"
"de7926301_t_2files_merged.pdf","2021","Bavaria"
"de7927371_t_2files_merged.pdf","2021","Bavaria"
"de7929301_t_2files_merged.pdf","2021","Bavaria"
"de7930301_t_ge_nfin_ffin.pdf","2020","Bavaria"
"de7932372_t_2files_merged.pdf","2021","Bavaria"
"de7933301_t_2files_merged.pdf","2021","Bavaria"
"de7933371_t_2files_merged.pdf","2021","Bavaria"
"de7933372_t_2files_merged.pdf","2021","Bavaria"
"de7934302_t_2files_merged.pdf","2021","Bavaria"
"de7934371_t_2files_merged.pdf","2021","Bavaria"
"de7938371_t_ge_ffin_nfin.pdf","2020","Bavaria"
"de7939301_t_2files_merged.pdf","2021","Bavaria"
"de7939371_t_mt_nfin_ffin.pdf","2019","Bavaria"
"de7939401_t_2files_merged.pdf","2021","Bavaria"
"de7942301_t_fg_mt_nfin_ffin.pdf","2012","Bavaria"
"de8027371_t_2files_merged.pdf","2021","Bavaria"
"de8028301_t_2files_merged.pdf","2021","Bavaria"
"de8028371_t_2files_merged.pdf","2021","Bavaria"
"de8028372_t_2files_merged.pdf","2021","Bavaria"
"de8028373_t_2files_merged.pdf","2021","Bavaria"
"de8029371_t_2files_merged.pdf","2021","Bavaria"
"de8032302_t_2files_merged.pdf","2021","Bavaria"
"de8032372_t_2files_merged.pdf","2021","Bavaria"
"de8033372_t_2files_merged.pdf","2021","Bavaria"
"de8033373_t_2files_merged.pdf","2021","Bavaria"
"de8034371_t_2files_merged.pdf","2021","Bavaria"
"de8036301_t_2files_merged.pdf","2021","Bavaria"
"de8037371_t_2files_merged.pdf","2021","Bavaria"
"de8037372_t_2files_merged.pdf","2021","Bavaria"
"de8038371_t_2files_merged.pdf","2021","Bavaria"
"de8039371_t_2files_merged.pdf","2021","Bavaria"
"de8041371_t_2files_merged.pdf","2021","Bavaria"
"de8043371_t_2files_merged.pdf","2021","Bavaria"
"de8127301_t_2files_merged.pdf","2021","Bavaria"
"de8128301_t_2files_merged.pdf","2021","Bavaria"
"de8128302_t_2files_merged.pdf","2021","Bavaria"
"de8130301_t_2files_merged.pdf","2021","Bavaria"
"de8131301_t_2files_merged.pdf","2021","Bavaria"
"de8132302_t_2files_merged.pdf","2021","Bavaria"
"de8133301_t_2files_merged.pdf","2021","Bavaria"
"de8133302_t_2files_merged.pdf","2021","Bavaria"
"de8133371_t_2files_merged.pdf","2021","Bavaria"
"de8134303_t_2files_merged.pdf","2021","Bavaria"
"de8134372_t_2files_merged.pdf","2021","Bavaria"
"de8136302_t_2files_merged.pdf","2021","Bavaria"
"de8138371_t_2files_merged.pdf","2021","Bavaria"
"de8138372_t_2files_merged.pdf","2021","Bavaria"
"de8139371_t_2files_merged.pdf","2021","Bavaria"
